Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
1,STGa,0.9467005076142132,0.780952380952381,0.863826444283297,1.0198935398637976
1,STSda,0.9467005076142132,0.707395498392283,0.8270480030032481,0.5341527274250697
1,STSdp,0.9467005076142132,0.7188264058679706,0.832763456741092,0.6096379585945119
1,STSva,0.9467005076142132,0.4666666666666667,0.70668358714044,-1.055526092966623
1,STSvp,0.9467005076142132,0.6573816155988857,0.8020410616065494,0.20388065476848985
1,STV,0.9467005076142132,0.5944055944055944,0.7705530510099038,-0.21198829772001473
1,TA2,0.9467005076142132,0.6813186813186813,0.8140095944664473,0.361951651600541
1,TE1a,0.9467005076142132,0.7248908296943232,0.8357956686542682,0.6496850358204739
1,TE1m,0.9467005076142132,0.6160714285714286,0.7813859680928209,-0.06891562357185863
1,TE1p,0.9467005076142132,0.6336206896551724,0.7901605986346928,0.046972815957269105
1,TE2a,0.9467005076142132,0.8421052631578947,0.894402885386054,1.4237231972885371
1,TE2p,0.9467005076142132,0.6148148148148148,0.780757661214514,-0.07721380813073542
1,TF,0.9467005076142132,0.8177339901477833,0.8822172488809983,1.2627848657540888
